,year,fsi_overall,fsi_security_apparatus,fsi_factionalized_elites,fsi_group_grievance,fsi_economy,fsi_economic_inequality,fsi_human_flight_brain_drain,fsi_state_legitimacy,fsi_public_services,fsi_human_rights,fsi_demographic_pressures,fsi_refugees_idps,fsi_external_intervention,iso
48,2016-01-01 00:00:00,86.3,4.7,5.7,5.4,8.1,8.9,8.1,7.2,8.1,7.1,9.5,6.6,6.9,ZMB
49,2016-01-01 00:00:00,86.2,7.2,7.1,6.5,5.8,9.3,7.4,7.0,9.2,7.1,7.9,4.7,7.0,PNG
50,2016-01-01 00:00:00,85.8,6.7,7.6,4.8,6.5,8.4,7.6,8.0,8.3,6.9,8.0,6.8,6.2,TGO
51,2016-01-01 00:00:00,85.3,6.1,8.2,6.5,7.3,9.2,6.6,7.0,7.9,5.4,8.2,4.6,8.3,SLB
52,2016-01-01 00:00:00,85.2,6.7,8.2,6.3,6.2,8.9,5.7,9.9,7.4,9.4,7.7,3.6,5.2,GNQ
53,2016-01-01 00:00:00,84.7,9.4,8.0,8.1,5.7,5.9,6.5,7.2,6.9,5.6,7.7,7.1,6.6,PHL
54,2016-01-01 00:00:00,84.4,5.7,8.3,6.6,5.4,7.1,7.7,9.3,7.2,8.1,7.4,5.3,6.3,LAO
55,2016-01-01 00:00:00,84.2,7.3,7.8,4.3,7.8,8.8,6.4,7.3,9.3,5.8,8.8,3.6,7.0,MDG
56,2016-01-01 00:00:00,83.8,6.9,7.5,5.0,8.2,7.2,7.6,6.8,8.4,6.5,7.5,4.7,7.5,COM
57,2016-01-01 00:00:00,83.8,6.9,8.4,7.6,7.5,5.3,6.4,9.3,5.8,7.9,8.1,4.5,6.1,TJK
58,2016-01-01 00:00:00,83.6,5.9,6.6,6.6,7.6,7.6,7.7,5.2,7.6,6.2,8.3,7.5,6.8,SEN
59,2016-01-01 00:00:00,83.5,7.3,8.8,7.3,6.5,7.1,6.0,9.7,5.1,9.4,5.8,5.7,4.8,UZB
60,2016-01-01 00:00:00,83.2,7.3,6.8,8.2,5.7,8.3,7.0,6.7,7.7,6.9,7.4,5.8,5.4,GTM
61,2016-01-01 00:00:00,81.8,5.2,6.0,5.4,6.4,7.3,7.3,6.1,8.8,6.1,8.9,6.9,7.4,TZA
62,2016-01-01 00:00:00,81.6,6.8,8.2,7.4,7.0,6.9,5.2,8.7,7.2,8.6,5.2,4.8,5.6,VEN
63,2016-01-01 00:00:00,81.1,6.5,8.0,8.6,7.2,6.1,6.7,7.9,5.3,7.0,5.7,5.5,6.6,KGZ
64,2016-01-01 00:00:00,81.0,9.2,8.1,9.0,5.4,6.4,4.2,8.2,4.4,9.4,4.8,6.0,5.9,RUS
65,2016-01-01 00:00:00,80.9,5.9,7.3,4.1,8.2,7.6,7.7,6.1,8.3,4.7,8.2,4.8,8.0,LSO
66,2016-01-01 00:00:00,80.2,7.0,7.6,7.0,3.9,7.8,6.3,6.5,6.1,7.2,6.7,7.9,6.2,COL
67,2016-01-01 00:00:00,79.8,7.0,6.8,6.1,6.6,7.9,6.6,7.0,7.0,6.6,6.5,4.0,7.7,HND
68,2016-01-01 00:00:00,79.7,7.1,8.1,9.8,4.0,7.0,3.5,6.6,5.0,7.7,5.7,7.5,7.7,PSE
69,2016-01-01 00:00:00,79.6,7.6,7.3,8.5,5.3,7.2,5.8,4.9,7.6,6.2,8.1,5.5,5.6,IND
70,2016-01-01 00:00:00,79.0,5.7,7.1,6.7,5.9,8.2,8.3,7.6,6.9,5.4,5.5,4.2,7.5,NIC
71,2016-01-01 00:00:00,78.9,5.9,7.0,3.6,6.3,7.8,7.1,5.9,8.9,5.4,8.5,5.7,6.8,BEN
72,2016-01-01 00:00:00,78.9,7.0,9.1,8.1,5.6,5.7,5.1,8.5,4.5,5.8,4.2,7.7,7.6,GEO
73,2016-01-01 00:00:00,78.8,9.2,9.7,9.0,3.8,5.5,4.4,7.7,4.6,8.2,6.6,6.1,4.0,THA
74,2016-01-01 00:00:00,78.5,6.7,8.3,6.2,5.1,8.8,6.7,7.0,7.0,6.2,6.4,4.1,6.0,BOL
75,2016-01-01 00:00:00,78.3,7.7,7.1,7.9,6.8,6.3,5.4,7.8,5.5,6.8,5.4,6.5,5.1,DZA
76,2016-01-01 00:00:00,78.0,5.2,6.9,7.7,6.6,5.6,3.9,6.4,4.4,8.0,6.7,9.3,7.3,JOR
77,2016-01-01 00:00:00,77.6,4.7,7.5,7.6,5.2,6.6,7.2,4.5,6.3,6.3,6.3,7.2,8.2,BTN
78,2016-01-01 00:00:00,77.3,7.8,7.6,9.5,4.8,5.9,3.6,6.6,4.6,7.4,5.1,8.8,5.6,TUR
79,2016-01-01 00:00:00,77.1,4.8,5.6,4.0,9.0,8.5,9.5,5.7,6.2,3.4,7.6,3.6,9.2,FSM
80,2016-01-01 00:00:00,76.3,6.4,7.9,6.7,3.8,5.6,4.0,8.9,5.1,8.6,4.8,7.9,6.6,AZE
81,2016-01-01 00:00:00,76.2,6.8,7.9,7.1,6.7,6.5,7.9,7.1,4.5,6.6,4.4,3.3,7.4,FJI
82,2016-01-01 00:00:00,76.0,6.5,7.8,6.8,5.1,6.9,4.8,9.8,5.8,8.9,5.6,3.7,4.3,TKM
83,2016-01-01 00:00:00,75.6,6.5,8.2,7.5,5.5,6.9,5.9,6.7,6.0,5.2,6.0,5.4,5.8,ECU
84,2016-01-01 00:00:00,75.5,7.8,8.0,6.9,7.0,4.4,5.4,8.4,3.9,6.2,4.4,4.3,8.8,UKR
85,2016-01-01 00:00:00,74.9,5.6,7.2,8.1,4.1,7.5,4.6,8.3,5.9,8.7,6.9,5.1,2.9,CHN
86,2016-01-01 00:00:00,74.9,5.9,7.0,7.3,5.5,6.0,6.6,5.3,6.1,7.4,6.8,5.6,5.4,IDN
87,2016-01-01 00:00:00,74.6,5.9,8.7,7.0,5.7,5.3,5.2,6.7,3.8,6.1,4.0,7.8,8.4,BIH
88,2016-01-01 00:00:00,74.6,7.9,7.8,7.9,6.9,5.1,5.8,6.7,4.6,6.7,4.4,4.2,6.6,TUN
89,2016-01-01 00:00:00,74.2,5.4,6.6,7.4,5.0,6.4,7.9,6.8,5.4,7.0,5.0,5.6,5.7,MAR
90,2016-01-01 00:00:00,74.0,6.6,8.0,4.8,6.1,3.8,5.9,8.7,5.8,7.7,5.5,4.4,6.7,MDV
91,2016-01-01 00:00:00,73.9,6.3,8.3,7.1,6.2,4.9,3.1,8.9,4.4,8.1,5.3,3.8,7.5,BLR
92,2016-01-01 00:00:00,73.2,6.3,8.3,7.0,6.6,5.0,6.3,6.8,5.1,5.1,5.0,4.1,7.6,MDA
93,2016-01-01 00:00:00,72.9,5.2,6.3,4.5,8.7,6.2,8.2,5.8,6.1,3.5,6.4,4.4,7.6,STP
94,2016-01-01 00:00:00,72.6,6.8,7.8,6.0,5.2,8.1,5.5,7.2,6.4,6.1,6.2,2.8,4.5,PRY
95,2016-01-01 00:00:00,72.5,7.0,4.3,6.2,5.6,6.6,7.5,5.0,6.6,6.5,6.6,5.0,5.6,SLV
96,2016-01-01 00:00:00,72.2,6.5,8.2,7.5,4.7,5.5,3.5,8.1,4.0,8.9,5.5,4.9,4.9,SAU
97,2016-01-01 00:00:00,72.0,4.7,7.1,4.0,5.0,6.7,5.8,7.7,6.9,7.2,6.8,4.7,5.4,GAB
98,2016-01-01 00:00:00,72.0,7.3,6.9,7.6,3.4,7.6,7.0,7.4,6.9,4.5,5.2,4.5,3.7,PER
99,2016-01-01 00:00:00,72.0,5.7,8.0,7.8,6.6,5.0,5.0,5.4,4.4,4.6,4.5,8.6,6.4,SRB
100,2016-01-01 00:00:00,71.5,5.4,5.5,4.1,5.7,7.3,8.2,5.5,6.2,4.2,7.2,4.4,7.8,CPV
101,2016-01-01 00:00:00,71.2,3.8,4.9,4.6,6.6,6.8,7.9,4.7,7.4,5.3,7.1,5.2,6.9,GHA
102,2016-01-01 00:00:00,71.1,5.2,3.5,6.0,7.0,8.4,6.8,3.5,7.6,4.0,7.3,5.2,6.6,NAM
103,2016-01-01 00:00:00,70.9,6.1,5.1,6.4,6.1,5.9,9.4,5.6,6.4,3.6,5.5,3.8,7.0,GUY
104,2016-01-01 00:00:00,70.8,5.5,6.2,6.0,5.2,6.0,7.3,5.7,6.8,6.0,7.0,3.5,5.6,DOM
105,2016-01-01 00:00:00,70.7,4.8,6.9,6.2,5.3,5.2,5.9,8.4,4.9,7.5,5.8,4.4,5.4,VNM
106,2016-01-01 00:00:00,70.4,8.0,5.1,6.7,4.4,6.3,5.5,6.2,6.5,6.2,6.2,4.1,5.2,MEX
107,2016-01-01 00:00:00,69.9,5.8,5.6,6.3,6.6,7.7,5.2,5.0,7.2,4.4,7.3,5.6,3.2,ZAF
108,2016-01-01 00:00:00,69.6,5.0,7.0,5.6,6.5,4.7,5.9,7.2,3.8,7.0,3.3,6.7,6.9,ARM
109,2016-01-01 00:00:00,67.6,4.9,5.1,4.5,6.5,5.1,9.2,5.7,5.1,4.3,5.9,2.4,8.9,WSM
110,2016-01-01 00:00:00,67.0,5.7,7.3,7.1,6.0,5.4,5.2,6.0,4.1,4.0,3.0,7.0,6.2,MKD
111,2016-01-01 00:00:00,66.7,5.1,5.8,5.8,6.8,6.3,7.0,5.2,5.8,4.8,5.0,3.0,6.1,SUR
112,2016-01-01 00:00:00,66.5,5.4,7.6,7.3,6.6,4.4,3.3,8.0,4.2,7.4,4.7,3.2,4.4,KAZ
113,2016-01-01 00:00:00,66.3,5.4,7.0,4.2,4.2,5.6,5.4,7.3,4.3,7.7,5.7,4.2,5.3,CUB
114,2016-01-01 00:00:00,66.1,6.5,6.8,6.7,3.3,5.2,4.7,7.4,4.4,7.7,5.5,3.9,4.0,MYS
115,2016-01-01 00:00:00,66.0,6.1,4.3,4.1,6.4,5.9,6.7,5.4,6.1,4.4,5.6,3.8,7.2,BLZ
116,2016-01-01 00:00:00,65.3,6.4,4.9,5.7,4.5,8.0,4.3,5.9,6.0,6.1,7.6,2.9,3.0,BRA
117,2016-01-01 00:00:00,65.0,6.6,3.7,3.6,7.1,5.6,8.1,5.0,6.1,5.2,4.9,3.1,6.0,JAM
118,2016-01-01 00:00:00,64.0,4.1,7.9,6.5,6.4,6.1,4.2,5.0,2.7,3.2,3.7,5.0,9.2,CYP
119,2016-01-01 00:00:00,63.5,3.8,3.3,5.1,6.0,8.0,5.2,3.5,7.0,4.7,7.9,4.7,4.3,BWA
120,2016-01-01 00:00:00,63.4,6.4,7.1,7.9,3.5,4.8,3.2,8.4,2.0,8.3,4.3,2.5,5.0,BHR
121,2016-01-01 00:00:00,63.0,5.9,5.6,3.8,6.2,5.0,8.6,5.6,4.0,3.4,4.9,3.2,6.8,GRD
122,2016-01-01 00:00:00,62.0,5.3,7.4,5.9,3.0,7.8,4.3,8.3,2.0,7.9,3.9,2.4,3.8,BRN
123,2016-01-01 00:00:00,61.2,4.4,6.2,4.7,5.5,3.8,7.6,5.9,4.2,5.0,4.2,3.3,6.4,ALB
124,2016-01-01 00:00:00,60.2,6.3,6.0,4.5,4.3,5.7,5.6,5.7,2.9,4.3,4.8,2.9,7.2,SYC
125,2016-01-01 00:00:00,58.5,4.2,7.5,5.2,2.7,4.4,3.3,7.4,2.8,7.6,5.2,3.7,4.5,KWT
126,2016-01-01 00:00:00,57.8,6.0,5.6,4.4,4.6,5.1,7.8,4.7,4.5,4.3,4.7,2.8,3.3,TTO
127,2016-01-01 00:00:00,56.6,3.7,5.5,4.0,5.0,6.1,3.0,4.2,5.6,4.7,5.3,2.7,6.8,MNG
128,2016-01-01 00:00:00,56.2,5.4,3.7,3.9,4.7,4.7,7.0,5.6,4.0,4.6,4.3,2.8,5.5,ATG
129,2016-01-01 00:00:00,55.9,4.2,3.8,5.1,7.0,3.9,3.5,6.2,4.0,3.2,3.9,5.0,6.1,GRC
130,2016-01-01 00:00:00,55.2,3.7,6.5,7.6,4.9,2.6,3.7,4.8,3.3,4.1,3.0,4.8,6.2,MNE
131,2016-01-01 00:00:00,53.7,3.8,5.3,5.3,5.9,4.6,4.3,4.7,3.9,3.5,3.9,4.0,4.5,BGR
132,2016-01-01 00:00:00,53.2,5.4,2.5,5.3,3.1,7.6,4.3,3.7,5.3,4.5,5.4,3.2,2.9,PAN
133,2016-01-01 00:00:00,52.9,3.2,5.4,7.0,4.9,4.4,4.2,5.7,4.0,3.9,3.4,3.0,3.8,ROU
134,2016-01-01 00:00:00,52.7,2.4,5.3,5.0,5.6,4.0,3.0,6.3,3.4,4.9,2.0,6.7,4.1,HUN
135,2016-01-01 00:00:00,52.4,3.7,4.4,6.0,5.5,3.5,4.2,3.1,2.6,3.8,3.3,7.5,4.8,HRV
136,2016-01-01 00:00:00,51.6,4.3,4.5,4.1,4.5,4.7,4.7,4.0,4.8,3.3,6.6,2.7,3.4,BHS
137,2016-01-01 00:00:00,51.6,4.4,6.6,3.1,4.2,4.3,2.2,6.5,3.7,7.4,5.0,2.2,2.0,OMN
138,2016-01-01 00:00:00,49.0,4.4,4.2,4.1,6.0,4.8,5.1,2.7,2.7,2.6,4.1,2.6,5.7,BRB
139,2016-01-01 00:00:00,48.4,4.0,2.8,4.7,5.5,5.1,2.7,5.0,4.0,3.8,4.0,2.5,4.3,ARG
140,2016-01-01 00:00:00,47.4,3.2,4.3,7.7,3.7,4.3,4.5,3.6,3.1,2.8,3.1,3.0,4.1,LVA
141,2016-01-01 00:00:00,45.1,3.3,3.8,4.4,4.2,5.5,3.8,2.6,4.1,1.7,3.8,3.6,4.3,CRI
142,2016-01-01 00:00:00,45.1,2.3,5.0,4.6,2.3,4.9,2.8,6.3,1.5,6.5,4.0,2.0,2.9,QAT
143,2016-01-01 00:00:00,44.9,2.0,4.2,6.5,4.8,3.7,3.9,4.5,2.6,2.7,2.5,4.0,3.5,SVK
144,2016-01-01 00:00:00,44.5,2.8,3.6,3.6,2.6,3.9,2.2,6.9,2.4,7.5,4.2,2.2,2.6,ARE
145,2016-01-01 00:00:00,43.4,2.9,5.5,6.8,3.7,3.4,3.7,2.9,3.1,1.8,3.0,2.6,4.0,EST
146,2016-01-01 00:00:00,43.2,2.5,3.2,3.8,4.2,4.0,4.1,3.2,3.5,3.6,3.8,2.4,4.9,MUS
147,2016-01-01 00:00:00,43.1,4.2,4.9,5.0,5.5,3.1,1.7,3.9,2.3,2.2,2.8,5.0,2.5,ITA
148,2016-01-01 00:00:00,42.4,3.1,3.0,4.6,4.7,4.7,4.1,2.9,3.7,2.7,3.0,2.4,3.5,LTU
149,2016-01-01 00:00:00,41.9,2.9,2.2,3.8,3.3,5.4,3.5,3.5,4.2,3.2,5.4,2.2,2.3,CHL
150,2016-01-01 00:00:00,40.8,2.3,5.0,5.0,4.3,2.9,2.5,4.9,2.8,2.6,1.6,4.0,2.9,CZE
151,2016-01-01 00:00:00,40.7,2.0,3.8,4.9,3.8,3.2,4.2,3.5,2.5,2.9,3.0,3.8,3.1,POL
152,2016-01-01 00:00:00,39.8,3.0,6.3,5.9,5.2,3.7,2.1,3.0,2.4,2.0,2.2,2.0,2.0,ESP
153,2016-01-01 00:00:00,39.6,3.3,2.0,3.9,4.2,2.8,3.9,3.8,2.2,3.2,2.7,4.1,3.5,MLT
154,2016-01-01 00:00:00,36.2,3.5,2.7,2.7,3.3,4.3,4.1,1.1,3.1,2.5,4.0,2.2,2.7,URY
155,2016-01-01 00:00:00,36.1,1.8,3.8,3.1,2.1,3.2,3.6,3.4,2.1,2.9,3.3,1.7,5.1,KOR
156,2016-01-01 00:00:00,35.1,1.3,2.6,3.9,4.3,1.8,2.9,1.4,1.8,3.2,4.5,3.4,4.0,JPN
157,2016-01-01 00:00:00,34.5,3.0,1.9,7.0,4.5,3.4,1.9,1.5,1.3,2.3,3.0,2.7,2.0,FRA
158,2016-01-01 00:00:00,34.0,2.9,4.3,5.1,2.5,4.5,1.4,2.1,1.8,3.4,3.0,2.1,0.9,USA
159,2016-01-01 00:00:00,33.9,1.8,1.7,4.2,4.0,3.6,2.8,2.9,1.7,1.7,2.5,4.5,2.5,SVN
160,2016-01-01 00:00:00,32.9,1.7,4.0,2.8,2.2,4.0,3.0,3.9,1.5,4.3,2.7,1.4,1.4,SGP
161,2016-01-01 00:00:00,32.4,2.4,3.5,5.9,3.8,3.8,1.8,1.7,1.8,1.9,2.6,2.2,1.0,GBR
162,2016-01-01 00:00:00,29.2,1.5,2.5,2.7,5.0,2.7,1.9,1.8,2.4,2.0,2.3,1.9,2.5,PRT
163,2016-01-01 00:00:00,29.0,1.9,3.9,4.4,4.4,2.9,1.6,1.6,1.8,1.0,2.2,2.1,1.2,BEL
164,2016-01-01 00:00:00,28.6,1.8,2.3,4.8,2.4,3.0,1.8,1.0,1.3,1.3,2.2,5.7,1.0,DEU
165,2016-01-01 00:00:00,28.2,1.7,3.1,4.4,2.9,2.4,2.3,1.5,1.2,1.1,2.7,4.0,0.9,NLD
166,2016-01-01 00:00:00,27.5,1.2,2.7,4.0,1.9,3.1,1.2,1.1,1.3,1.4,2.1,6.1,1.4,AUT
167,2016-01-01 00:00:00,24.1,1.9,3.4,3.1,1.2,1.7,1.8,1.0,2.3,1.0,1.7,3.7,1.3,LUX
168,2016-01-01 00:00:00,23.8,1.9,2.5,3.6,1.9,2.7,1.9,1.0,1.7,1.5,2.1,2.0,1.0,CAN
169,2016-01-01 00:00:00,22.8,1.2,1.8,1.3,3.5,1.3,2.5,1.0,1.4,1.0,1.8,1.7,4.3,ISL
170,2016-01-01 00:00:00,22.6,1.8,1.8,1.7,2.0,1.5,1.2,1.0,1.3,1.3,2.2,5.5,1.3,SWE
171,2016-01-01 00:00:00,22.5,1.8,1.7,4.1,1.8,2.4,1.0,1.0,1.7,2.5,1.5,2.0,1.0,AUS
172,2016-01-01 00:00:00,22.5,1.8,1.5,1.6,3.6,2.4,2.5,1.2,1.6,1.1,1.9,1.7,1.6,IRL
173,2016-01-01 00:00:00,21.8,1.3,1.0,3.8,2.5,2.4,1.8,1.0,1.1,2.0,1.7,2.2,1.0,CHE
174,2016-01-01 00:00:00,21.5,1.4,1.4,4.6,2.2,1.8,1.6,0.6,1.1,1.7,2.2,1.8,1.1,DNK
175,2016-01-01 00:00:00,21.3,1.4,1.1,3.8,3.8,2.5,1.8,0.6,1.6,0.7,1.6,1.5,0.9,NZL
176,2016-01-01 00:00:00,21.2,2.2,1.1,3.8,1.7,1.7,1.3,0.5,1.1,1.6,1.7,3.0,1.5,NOR
177,2016-01-01 00:00:00,18.8,1.4,1.1,2.0,3.7,1.2,2.0,0.6,1.0,1.0,1.3,2.5,1.0,FIN
0,2017-01-01 00:00:00,113.9,10.0,9.7,9.7,10.0,8.9,6.4,10.0,10.0,9.5,9.9,10.0,9.8,SSD
1,2017-01-01 00:00:00,113.4,9.4,10.0,8.9,8.9,9.3,9.8,9.3,9.0,9.5,10.0,10.0,9.3,SOM
2,2017-01-01 00:00:00,112.6,9.0,9.7,9.1,9.1,10.0,7.5,9.7,10.0,9.7,9.0,10.0,9.8,CAF
3,2017-01-01 00:00:00,111.1,9.8,9.5,9.3,9.3,8.2,7.3,9.7,9.6,9.7,9.3,9.4,10.0,YEM
4,2017-01-01 00:00:00,110.6,9.0,9.7,10.0,8.5,7.4,8.9,9.8,8.9,9.6,9.3,9.8,9.7,SDN
5,2017-01-01 00:00:00,110.6,9.8,9.9,9.8,8.1,7.7,8.4,9.9,9.2,9.8,8.2,9.8,10.0,SYR
6,2017-01-01 00:00:00,110.0,9.0,9.8,10.0,8.4,8.4,6.6,9.6,9.5,9.8,9.4,10.0,9.5,COD
7,2017-01-01 00:00:00,109.4,9.4,9.8,8.0,8.5,9.1,8.8,9.1,9.7,9.1,10.0,9.6,8.3,TCD
8,2017-01-01 00:00:00,107.3,10.0,8.6,8.4,8.3,7.5,8.2,9.1,9.9,8.5,9.3,9.8,9.7,AFG
9,2017-01-01 00:00:00,105.4,10.0,9.6,9.6,6.6,7.3,7.7,9.5,8.2,8.7,8.6,9.9,9.7,IRQ
10,2017-01-01 00:00:00,105.3,7.7,9.6,6.5,8.7,9.8,8.8,9.7,9.7,7.6,9.5,7.7,10.0,HTI
11,2017-01-01 00:00:00,102.4,8.8,9.6,8.6,9.2,7.7,7.4,9.6,9.5,7.7,8.7,8.2,7.4,GIN
12,2017-01-01 00:00:00,101.6,9.2,9.6,9.2,8.0,8.6,7.2,8.6,9.2,8.9,9.1,7.5,6.5,NGA
13,2017-01-01 00:00:00,101.6,8.1,9.8,7.3,8.6,8.5,7.9,9.2,8.9,8.2,9.1,8.5,7.5,ZWE
14,2017-01-01 00:00:00,101.1,8.4,8.7,9.1,7.0,6.5,7.6,8.2,8.8,9.0,9.8,9.3,8.7,ETH
15,2017-01-01 00:00:00,99.5,8.9,9.6,5.2,8.3,9.1,8.1,9.2,9.4,7.5,8.6,7.3,8.3,GNB
16,2017-01-01 00:00:00,98.9,8.8,8.2,7.9,8.0,7.2,6.3,8.8,8.0,8.8,9.3,8.6,9.0,BDI
17,2017-01-01 00:00:00,98.9,9.1,8.9,10.0,6.9,6.5,7.2,8.1,7.7,8.0,8.4,8.7,9.4,PAK
18,2017-01-01 00:00:00,98.1,7.2,8.1,7.1,8.1,7.8,8.3,9.3,8.4,9.0,8.8,8.3,7.7,ERI
19,2017-01-01 00:00:00,97.4,8.7,8.9,8.0,7.5,8.5,7.5,7.3,9.5,6.5,9.0,7.9,8.1,NER
20,2017-01-01 00:00:00,96.5,7.7,9.1,8.1,6.6,8.0,7.3,7.9,8.7,7.9,8.2,7.8,9.2,CIV
21,2017-01-01 00:00:00,96.4,8.3,8.9,8.9,6.9,7.9,7.6,7.6,8.0,7.0,8.9,8.3,8.1,KEN
22,2017-01-01 00:00:00,96.3,9.6,9.4,8.1,8.5,5.6,6.3,9.5,7.0,9.1,4.9,8.3,10.0,LBY
23,2017-01-01 00:00:00,96.0,7.1,8.6,8.5,5.5,7.4,7.6,8.6,8.3,7.8,9.0,9.3,8.3,UGA
24,2017-01-01 00:00:00,95.7,8.9,8.3,9.7,5.9,7.7,6.4,8.6,8.5,8.9,6.8,8.7,7.3,MMR
25,2017-01-01 00:00:00,95.6,7.9,9.1,8.3,6.6,7.6,7.6,8.4,8.7,7.5,8.1,8.0,7.8,CMR
26,2017-01-01 00:00:00,93.8,6.4,8.3,5.8,8.1,8.4,7.2,6.8,9.3,6.5,9.0,8.7,9.3,LBR
27,2017-01-01 00:00:00,93.7,6.9,8.8,7.0,7.7,6.8,6.9,8.0,9.0,7.9,8.7,8.0,8.0,MRT
28,2017-01-01 00:00:00,93.4,7.2,6.7,7.2,7.0,8.1,7.4,8.9,9.5,8.5,8.1,7.7,7.1,COG
29,2017-01-01 00:00:00,93.3,8.3,8.5,5.8,8.9,7.5,4.4,10.0,8.6,9.4,7.7,4.4,9.8,PRK
30,2017-01-01 00:00:00,92.9,9.0,4.9,7.4,7.7,7.4,8.5,6.1,8.8,7.3,8.5,7.9,9.4,MLI
31,2017-01-01 00:00:00,91.1,6.5,7.2,7.5,6.4,9.9,6.6,8.6,9.1,7.3,9.5,7.1,5.4,AGO
32,2017-01-01 00:00:00,91.0,6.5,8.8,9.4,7.5,6.7,6.5,7.4,7.2,7.7,8.6,7.8,6.9,NPL
33,2017-01-01 00:00:00,90.8,6.2,8.0,9.4,6.0,8.3,7.4,7.1,7.4,7.2,8.0,8.3,7.5,RWA
34,2017-01-01 00:00:00,90.5,7.2,8.3,6.5,7.9,6.8,7.6,6.9,8.5,5.3,9.7,6.3,9.5,TLS
35,2017-01-01 00:00:00,89.8,8.1,8.8,8.8,8.2,6.0,4.7,8.2,4.9,9.8,7.1,7.3,7.9,EGY
36,2017-01-01 00:00:00,89.4,6.3,7.8,3.8,8.4,6.9,8.3,8.6,7.8,9.4,8.3,6.8,7.0,GMB
37,2017-01-01 00:00:00,89.3,4.3,7.8,6.2,8.6,8.3,8.5,6.9,8.8,5.3,9.0,7.7,7.9,SLE
38,2017-01-01 00:00:00,89.1,7.6,9.3,8.7,5.8,6.7,7.8,7.8,8.1,7.4,7.5,6.6,5.8,BGD
39,2017-01-01 00:00:00,89.0,6.7,6.6,5.4,8.0,8.8,8.0,6.5,9.7,5.6,9.9,5.8,8.0,MOZ
40,2017-01-01 00:00:00,88.9,6.5,7.3,6.5,7.0,7.9,5.4,8.2,7.9,7.8,8.4,7.3,8.7,DJI
41,2017-01-01 00:00:00,88.8,6.3,6.8,3.4,9.7,8.2,7.2,8.8,8.1,9.1,9.4,4.7,7.1,SWZ
42,2017-01-01 00:00:00,88.2,8.7,9.3,8.5,6.4,5.6,5.0,7.6,5.7,7.4,5.6,9.3,9.1,LBN
43,2017-01-01 00:00:00,88.0,8.4,7.8,4.5,6.3,8.2,7.5,7.1,8.7,6.1,9.3,6.6,7.5,BFA
44,2017-01-01 00:00:00,88.0,4.8,8.1,5.6,8.4,8.3,7.9,6.4,8.6,6.2,9.7,5.8,8.2,MWI
45,2017-01-01 00:00:00,87.8,4.6,6.2,5.9,7.9,9.2,7.9,7.7,7.9,7.4,9.5,6.4,7.2,ZMB
46,2017-01-01 00:00:00,86.6,7.4,8.8,9.0,5.4,7.1,7.7,6.9,5.1,8.3,6.2,8.4,6.3,LKA
47,2017-01-01 00:00:00,86.4,7.2,7.1,6.3,6.1,9.1,7.4,6.8,9.0,7.6,7.8,5.2,6.8,PNG
48,2017-01-01 00:00:00,85.8,7.5,9.6,9.3,6.4,5.6,6.5,9.0,4.5,9.5,4.9,6.5,6.5,IRN
49,2017-01-01 00:00:00,85.7,6.7,8.3,6.9,5.7,6.6,7.6,8.3,7.8,7.7,7.0,5.7,7.4,KHM
50,2017-01-01 00:00:00,85.0,6.5,8.2,6.3,6.5,8.7,5.5,9.8,7.9,9.2,7.5,3.9,5.0,GNQ
51,2017-01-01 00:00:00,84.8,6.7,8.0,5.4,8.0,7.5,7.4,7.3,8.2,6.3,7.3,4.7,8.0,COM
52,2017-01-01 00:00:00,84.8,5.9,8.2,6.5,7.1,9.0,6.9,6.8,7.7,5.2,8.5,4.4,8.6,SLB
53,2017-01-01 00:00:00,84.4,9.7,8.0,7.9,5.5,5.7,6.5,7.0,6.7,6.6,7.5,6.9,6.4,PHL
54,2017-01-01 00:00:00,84.0,7.1,7.8,4.1,7.6,9.1,6.7,7.1,9.1,5.6,9.1,3.9,6.8,MDG
55,2017-01-01 00:00:00,83.9,6.5,7.6,4.6,6.4,8.2,7.5,7.8,8.2,6.7,7.8,6.6,6.0,TGO
56,2017-01-01 00:00:00,83.1,7.6,7.1,8.5,5.5,8.1,7.3,6.5,7.5,7.2,7.0,5.6,5.2,GTM
57,2017-01-01 00:00:00,82.9,7.3,8.2,7.2,7.3,6.7,5.5,8.5,7.7,8.9,5.6,4.6,5.4,VEN
58,2017-01-01 00:00:00,82.4,5.5,8.3,6.6,5.2,6.6,7.7,9.1,7.0,7.9,7.3,5.1,6.1,LAO
59,2017-01-01 00:00:00,82.3,6.2,6.6,6.4,7.4,7.4,8.0,4.7,7.5,6.0,8.1,7.3,6.7,SEN
60,2017-01-01 00:00:00,81.8,6.7,8.4,7.4,7.3,4.8,6.2,9.1,5.6,8.2,7.9,4.3,5.9,TJK
61,2017-01-01 00:00:00,81.7,6.2,7.3,3.9,8.1,8.1,8.0,5.9,8.1,5.0,8.5,4.8,7.8,LSO
62,2017-01-01 00:00:00,81.5,7.1,8.8,7.1,6.3,6.9,6.0,9.5,4.9,9.2,5.6,5.5,4.6,UZB
63,2017-01-01 00:00:00,80.8,8.3,9.1,10.0,4.6,5.7,3.9,7.6,4.4,7.7,4.9,9.2,5.4,TUR
64,2017-01-01 00:00:00,80.3,6.5,8.0,8.4,7.0,5.9,7.0,7.7,5.1,7.5,5.5,5.3,6.4,KGZ
